chrY	0	10000
chrY	10000	20000
chrY	20000	30000
chrY	30000	40000
chrY	40000	50000
chrY	50000	60000
chrY	60000	70000
chrY	70000	80000
chrY	80000	90000
chrY	90000	100000
chrY	100000	110000
chrY	110000	120000
chrY	120000	130000
chrY	130000	140000
chrY	140000	150000
chrY	150000	160000
chrY	160000	170000
chrY	170000	180000
chrY	180000	190000
chrY	190000	200000
chrY	200000	210000
chrY	210000	220000
chrY	220000	230000
chrY	230000	240000
chrY	240000	250000
chrY	250000	260000
chrY	260000	270000
chrY	270000	280000
chrY	280000	290000
chrY	290000	300000
chrY	300000	310000
chrY	310000	320000
chrY	320000	330000
chrY	330000	340000
chrY	340000	350000
chrY	350000	360000
chrY	360000	370000
chrY	370000	380000
chrY	380000	390000
chrY	390000	400000
chrY	400000	410000
chrY	410000	420000
chrY	420000	430000
chrY	430000	440000
chrY	440000	450000
chrY	450000	460000
chrY	460000	470000
chrY	470000	480000
chrY	480000	490000
chrY	490000	500000
chrY	500000	510000
chrY	510000	520000
chrY	520000	530000
chrY	530000	540000
chrY	540000	550000
chrY	550000	560000
chrY	560000	570000
chrY	570000	580000
chrY	580000	590000
chrY	590000	600000
chrY	600000	610000
chrY	610000	620000
chrY	620000	630000
chrY	630000	640000
chrY	640000	650000
chrY	650000	660000
chrY	660000	670000
chrY	670000	680000
chrY	680000	690000
chrY	690000	700000
chrY	700000	710000
chrY	710000	720000
chrY	720000	730000
chrY	730000	740000
chrY	740000	750000
chrY	750000	760000
chrY	760000	770000
chrY	770000	780000
chrY	780000	790000
chrY	790000	800000
chrY	800000	810000
chrY	810000	820000
chrY	820000	830000
chrY	830000	840000
chrY	840000	850000
chrY	850000	860000
chrY	860000	870000
chrY	870000	880000
chrY	880000	890000
chrY	890000	900000
chrY	900000	910000
chrY	910000	920000
chrY	920000	930000
chrY	930000	940000
chrY	940000	950000
chrY	950000	960000
chrY	960000	970000
chrY	970000	980000
chrY	980000	990000
chrY	990000	1000000
chrY	1000000	1010000
chrY	1010000	1020000
chrY	1020000	1030000
chrY	1030000	1040000
chrY	1040000	1050000
chrY	1050000	1060000
chrY	1060000	1070000
chrY	1070000	1080000
chrY	1080000	1090000
chrY	1090000	1100000
chrY	1100000	1110000
chrY	1110000	1120000
chrY	1120000	1130000
chrY	1130000	1140000
chrY	1140000	1150000
chrY	1150000	1160000
chrY	1160000	1170000
chrY	1170000	1180000
chrY	1180000	1190000
chrY	1190000	1200000
chrY	1200000	1210000
chrY	1210000	1220000
chrY	1220000	1230000
chrY	1230000	1240000
chrY	1240000	1250000
chrY	1250000	1260000
chrY	1260000	1270000
chrY	1270000	1280000
chrY	1280000	1290000
chrY	1290000	1300000
chrY	1300000	1310000
chrY	1310000	1320000
chrY	1320000	1330000
chrY	1330000	1340000
chrY	1340000	1350000
chrY	1350000	1360000
chrY	1360000	1370000
chrY	1370000	1380000
chrY	1380000	1390000
chrY	1390000	1400000
chrY	1400000	1410000
chrY	1410000	1420000
chrY	1420000	1430000
chrY	1430000	1440000
chrY	1440000	1450000
chrY	1450000	1460000
chrY	1460000	1470000
chrY	1470000	1480000
chrY	1480000	1490000
chrY	1490000	1500000
chrY	1500000	1510000
chrY	1510000	1520000
chrY	1520000	1530000
chrY	1530000	1540000
chrY	1540000	1550000
chrY	1550000	1560000
chrY	1560000	1570000
chrY	1570000	1580000
chrY	1580000	1590000
chrY	1590000	1600000
chrY	1600000	1610000
chrY	1610000	1620000
chrY	1620000	1630000
chrY	1630000	1640000
chrY	1640000	1650000
chrY	1650000	1660000
chrY	1660000	1670000
chrY	1670000	1680000
chrY	1680000	1690000
chrY	1690000	1700000
chrY	1700000	1710000
chrY	1710000	1720000
chrY	1720000	1730000
chrY	1730000	1740000
chrY	1740000	1750000
chrY	1750000	1760000
chrY	1760000	1770000
chrY	1770000	1780000
chrY	1780000	1790000
chrY	1790000	1800000
chrY	1800000	1810000
chrY	1810000	1820000
chrY	1820000	1830000
chrY	1830000	1840000
chrY	1840000	1850000
chrY	1850000	1860000
chrY	1860000	1870000
chrY	1870000	1880000
chrY	1880000	1890000
chrY	1890000	1900000
chrY	1900000	1910000
chrY	1910000	1920000
chrY	1920000	1930000
chrY	1930000	1940000
chrY	1940000	1950000
chrY	1950000	1960000
chrY	1960000	1970000
chrY	1970000	1980000
chrY	1980000	1990000
chrY	1990000	2000000
chrY	2000000	2010000
chrY	2010000	2020000
chrY	2020000	2030000
chrY	2030000	2040000
chrY	2040000	2050000
chrY	2050000	2060000
chrY	2060000	2070000
chrY	2070000	2080000
chrY	2080000	2090000
chrY	2090000	2100000
chrY	2100000	2110000
chrY	2110000	2120000
chrY	2120000	2130000
chrY	2130000	2140000
chrY	2140000	2150000
chrY	2150000	2160000
chrY	2160000	2170000
chrY	2170000	2180000
chrY	2180000	2190000
chrY	2190000	2200000
chrY	2200000	2210000
