chrX	0	10000
chrX	10000	20000
chrX	20000	30000
chrX	30000	40000
chrX	40000	50000
chrX	50000	60000
chrX	60000	70000
chrX	70000	80000
chrX	80000	90000
chrX	90000	100000
chrX	100000	110000
chrX	110000	120000
chrX	120000	130000
chrX	130000	140000
chrX	140000	150000
chrX	150000	160000
chrX	160000	170000
chrX	170000	180000
chrX	180000	190000
chrX	190000	200000
chrX	200000	210000
chrX	210000	220000
chrX	220000	230000
chrX	230000	240000
chrX	240000	250000
chrX	250000	260000
chrX	260000	270000
chrX	270000	280000
chrX	280000	290000
chrX	290000	300000
chrX	300000	310000
chrX	310000	320000
chrX	320000	330000
chrX	330000	340000
chrX	340000	350000
chrX	350000	360000
chrX	360000	370000
chrX	370000	380000
chrX	380000	390000
chrX	390000	400000
chrX	400000	410000
chrX	410000	420000
chrX	420000	430000
chrX	430000	440000
chrX	440000	450000
chrX	450000	460000
chrX	460000	470000
chrX	470000	480000
chrX	480000	490000
chrX	490000	500000
chrX	500000	510000
chrX	510000	520000
chrX	520000	530000
chrX	530000	540000
chrX	540000	550000
chrX	550000	560000
chrX	560000	570000
chrX	570000	580000
chrX	580000	590000
chrX	590000	600000
chrX	600000	610000
chrX	610000	620000
chrX	620000	630000
chrX	630000	640000
chrX	640000	650000
chrX	650000	660000
chrX	660000	670000
chrX	670000	680000
chrX	680000	690000
chrX	690000	700000
chrX	700000	710000
chrX	710000	720000
chrX	720000	730000
chrX	730000	740000
chrX	740000	750000
chrX	750000	760000
chrX	760000	770000
chrX	770000	780000
chrX	780000	790000
chrX	790000	800000
chrX	800000	810000
chrX	810000	820000
chrX	820000	830000
chrX	830000	840000
chrX	840000	850000
chrX	850000	860000
chrX	860000	870000
chrX	870000	880000
chrX	880000	890000
chrX	890000	900000
chrX	900000	910000
chrX	910000	920000
chrX	920000	930000
chrX	930000	940000
chrX	940000	950000
chrX	950000	960000
chrX	960000	970000
chrX	970000	980000
chrX	980000	990000
chrX	990000	1000000
chrX	1000000	1010000
chrX	1010000	1020000
chrX	1020000	1030000
chrX	1030000	1040000
chrX	1040000	1050000
chrX	1050000	1060000
chrX	1060000	1070000
chrX	1070000	1080000
chrX	1080000	1090000
chrX	1090000	1100000
chrX	1100000	1110000
chrX	1110000	1120000
chrX	1120000	1130000
chrX	1130000	1140000
chrX	1140000	1150000
chrX	1150000	1160000
chrX	1160000	1170000
chrX	1170000	1180000
chrX	1180000	1190000
chrX	1190000	1200000
chrX	1200000	1210000
chrX	1210000	1220000
chrX	1220000	1230000
chrX	1230000	1240000
chrX	1240000	1250000
chrX	1250000	1260000
chrX	1260000	1270000
chrX	1270000	1280000
chrX	1280000	1290000
chrX	1290000	1300000
chrX	1300000	1310000
chrX	1310000	1320000
chrX	1320000	1330000
chrX	1330000	1340000
chrX	1340000	1350000
chrX	1350000	1360000
chrX	1360000	1370000
chrX	1370000	1380000
chrX	1380000	1390000
chrX	1390000	1400000
chrX	1400000	1410000
chrX	1410000	1420000
chrX	1420000	1430000
chrX	1430000	1440000
chrX	1440000	1450000
chrX	1450000	1460000
chrX	1460000	1470000
chrX	1470000	1480000
chrX	1480000	1490000
chrX	1490000	1500000
chrX	1500000	1510000
chrX	1510000	1520000
chrX	1520000	1530000
chrX	1530000	1540000
chrX	1540000	1550000
chrX	1550000	1560000
chrX	1560000	1570000
chrX	1570000	1580000
chrX	1580000	1590000
chrX	1590000	1600000
chrX	1600000	1610000
chrX	1610000	1620000
chrX	1620000	1630000
chrX	1630000	1640000
chrX	1640000	1650000
chrX	1650000	1660000
chrX	1660000	1670000
chrX	1670000	1680000
chrX	1680000	1690000
chrX	1690000	1700000
chrX	1700000	1710000
chrX	1710000	1720000
chrX	1720000	1730000
chrX	1730000	1740000
chrX	1740000	1750000
chrX	1750000	1760000
chrX	1760000	1770000
chrX	1770000	1780000
chrX	1780000	1790000
chrX	1790000	1800000
chrX	1800000	1810000
chrX	1810000	1820000
chrX	1820000	1830000
chrX	1830000	1840000
chrX	1840000	1850000
chrX	1850000	1860000
chrX	1860000	1870000
chrX	1870000	1880000
chrX	1880000	1890000
chrX	1890000	1900000
chrX	1900000	1910000
chrX	1910000	1920000
chrX	1920000	1930000
chrX	1930000	1940000
chrX	1940000	1950000
chrX	1950000	1960000
chrX	1960000	1970000
chrX	1970000	1980000
chrX	1980000	1990000
chrX	1990000	2000000
chrX	2000000	2010000
chrX	2010000	2020000
chrX	2020000	2030000
chrX	2030000	2040000
chrX	2040000	2050000
chrX	2050000	2060000
chrX	2060000	2070000
chrX	2070000	2080000
chrX	2080000	2090000
chrX	2090000	2100000
chrX	2100000	2110000
chrX	2110000	2120000
chrX	2120000	2130000
chrX	2130000	2140000
chrX	2140000	2150000
chrX	2150000	2160000
chrX	2160000	2170000
chrX	2170000	2180000
chrX	2180000	2190000
chrX	2190000	2200000
chrX	2200000	2210000
chrX	2210000	2220000
chrX	2220000	2230000
chrX	2230000	2240000
chrX	2240000	2250000
chrX	2250000	2260000
chrX	2260000	2270000
chrX	2270000	2280000
chrX	2280000	2290000
chrX	2290000	2300000
chrX	2300000	2310000
chrX	2310000	2320000
chrX	2320000	2330000
chrX	2330000	2340000
chrX	2340000	2350000
chrX	2350000	2360000
chrX	2360000	2370000
chrX	2370000	2380000
chrX	2380000	2390000
chrX	2390000	2400000
chrX	2400000	2410000
chrX	2410000	2420000
chrX	2420000	2430000
chrX	2430000	2440000
chrX	2440000	2450000
chrX	2450000	2460000
chrX	2460000	2470000
chrX	2470000	2480000
chrX	2480000	2490000
chrX	2490000	2500000
chrX	2500000	2510000
chrX	2510000	2520000
chrX	2520000	2530000
chrX	2530000	2540000
chrX	2540000	2550000
chrX	2550000	2560000
chrX	2560000	2570000
chrX	2570000	2580000
chrX	2580000	2590000
chrX	2590000	2600000
chrX	2600000	2610000
chrX	2610000	2620000
chrX	2620000	2630000
chrX	2630000	2640000
chrX	2640000	2650000
chrX	2650000	2660000
chrX	2660000	2670000
chrX	2670000	2680000
chrX	2680000	2690000
chrX	2690000	2700000
chrX	2700000	2710000
chrX	2710000	2720000
chrX	2720000	2730000
chrX	2730000	2740000
chrX	2740000	2750000
chrX	2750000	2760000
chrX	2760000	2770000
chrX	2770000	2780000
chrX	2780000	2790000
chrX	2790000	2800000
chrX	2800000	2810000
chrX	2810000	2820000
chrX	2820000	2830000
chrX	2830000	2840000
chrX	2840000	2850000
chrX	2850000	2860000
chrX	2860000	2870000
chrX	2870000	2880000
chrX	2880000	2890000
chrX	2890000	2900000
chrX	2900000	2910000
chrX	2910000	2920000
chrX	2920000	2930000
chrX	2930000	2940000
chrX	2940000	2950000
chrX	2950000	2960000
chrX	2960000	2970000
chrX	2970000	2980000
chrX	2980000	2990000
chrX	2990000	3000000
chrX	3000000	3010000
chrX	3010000	3020000
chrX	3020000	3030000
chrX	3030000	3040000
chrX	3040000	3050000
chrX	3050000	3060000
chrX	3060000	3070000
chrX	3070000	3080000
chrX	3080000	3090000
chrX	3090000	3100000
chrX	3100000	3110000
chrX	3110000	3120000
chrX	3120000	3130000
chrX	3130000	3140000
chrX	3140000	3150000
chrX	3150000	3160000
chrX	3160000	3170000
chrX	3170000	3180000
chrX	3180000	3190000
chrX	3190000	3200000
chrX	3200000	3210000
chrX	3210000	3220000
chrX	3220000	3230000
chrX	3230000	3240000
chrX	3240000	3250000
chrX	3250000	3260000
chrX	3260000	3270000
chrX	3270000	3280000
chrX	3280000	3290000
chrX	3290000	3300000
chrX	3300000	3310000
chrX	3310000	3320000
chrX	3320000	3330000
chrX	3330000	3340000
chrX	3340000	3350000
chrX	3350000	3360000
chrX	3360000	3370000
chrX	3370000	3380000
chrX	3380000	3390000
chrX	3390000	3400000
chrX	3400000	3410000
chrX	3410000	3420000
chrX	3420000	3430000
chrX	3430000	3440000
chrX	3440000	3450000
chrX	3450000	3460000
chrX	3460000	3470000
chrX	3470000	3480000
chrX	3480000	3490000
chrX	3490000	3500000
chrX	3500000	3510000
chrX	3510000	3520000
chrX	3520000	3530000
chrX	3530000	3540000
chrX	3540000	3550000
chrX	3550000	3560000
chrX	3560000	3570000
chrX	3570000	3580000
chrX	3580000	3590000
chrX	3590000	3600000
chrX	3600000	3610000
chrX	3610000	3620000
chrX	3620000	3630000
chrX	3630000	3640000
chrX	3640000	3650000
chrX	3650000	3660000
chrX	3660000	3670000
chrX	3670000	3680000
chrX	3680000	3690000
chrX	3690000	3700000
chrX	3700000	3710000
chrX	3710000	3720000
chrX	3720000	3730000
chrX	3730000	3740000
chrX	3740000	3750000
chrX	3750000	3760000
chrX	3760000	3770000
chrX	3770000	3780000
chrX	3780000	3790000
chrX	3790000	3800000
chrX	3800000	3810000
chrX	3810000	3820000
chrX	3820000	3830000
chrX	3830000	3840000
chrX	3840000	3850000
chrX	3850000	3860000
chrX	3860000	3870000
chrX	3870000	3880000
chrX	3880000	3890000
chrX	3890000	3900000
chrX	3900000	3910000
chrX	3910000	3920000
chrX	3920000	3930000
chrX	3930000	3940000
chrX	3940000	3950000
chrX	3950000	3960000
chrX	3960000	3970000
chrX	3970000	3980000
chrX	3980000	3990000
chrX	3990000	4000000
chrX	4000000	4010000
chrX	4010000	4020000
chrX	4020000	4030000
chrX	4030000	4040000
chrX	4040000	4050000
chrX	4050000	4060000
chrX	4060000	4070000
chrX	4070000	4080000
chrX	4080000	4090000
chrX	4090000	4100000
chrX	4100000	4110000
chrX	4110000	4120000
chrX	4120000	4130000
chrX	4130000	4140000
chrX	4140000	4150000
chrX	4150000	4160000
chrX	4160000	4170000
chrX	4170000	4180000
chrX	4180000	4190000
chrX	4190000	4200000
chrX	4200000	4210000
chrX	4210000	4220000
chrX	4220000	4230000
chrX	4230000	4240000
chrX	4240000	4250000
chrX	4250000	4260000
chrX	4260000	4270000
chrX	4270000	4280000
chrX	4280000	4290000
chrX	4290000	4300000
chrX	4300000	4310000
chrX	4310000	4320000
chrX	4320000	4330000
chrX	4330000	4340000
chrX	4340000	4350000
chrX	4350000	4360000
chrX	4360000	4370000
chrX	4370000	4380000
chrX	4380000	4390000
chrX	4390000	4400000
chrX	4400000	4410000
chrX	4410000	4420000
chrX	4420000	4430000
chrX	4430000	4440000
chrX	4440000	4450000
chrX	4450000	4460000
chrX	4460000	4470000
chrX	4470000	4480000
chrX	4480000	4490000
chrX	4490000	4500000
chrX	4500000	4510000
chrX	4510000	4520000
chrX	4520000	4530000
chrX	4530000	4540000
chrX	4540000	4550000
chrX	4550000	4560000
chrX	4560000	4570000
chrX	4570000	4580000
chrX	4580000	4590000
chrX	4590000	4600000
chrX	4600000	4610000
chrX	4610000	4620000
chrX	4620000	4630000
chrX	4630000	4640000
chrX	4640000	4650000
chrX	4650000	4660000
chrX	4660000	4670000
chrX	4670000	4680000
chrX	4680000	4690000
chrX	4690000	4700000
chrX	4700000	4710000
chrX	4710000	4720000
chrX	4720000	4730000
chrX	4730000	4740000
chrX	4740000	4750000
chrX	4750000	4760000
chrX	4760000	4770000
chrX	4770000	4780000
chrX	4780000	4790000
chrX	4790000	4800000
chrX	4800000	4810000
chrX	4810000	4820000
chrX	4820000	4830000
chrX	4830000	4840000
chrX	4840000	4850000
chrX	4850000	4860000
chrX	4860000	4870000
chrX	4870000	4880000
chrX	4880000	4890000
chrX	4890000	4900000
chrX	4900000	4910000
chrX	4910000	4920000
chrX	4920000	4930000
chrX	4930000	4940000
chrX	4940000	4950000
chrX	4950000	4960000
chrX	4960000	4970000
chrX	4970000	4980000
chrX	4980000	4990000
chrX	4990000	5000000
chrX	5000000	5010000
chrX	5010000	5020000
chrX	5020000	5030000
chrX	5030000	5040000
chrX	5040000	5050000
chrX	5050000	5060000
chrX	5060000	5070000
chrX	5070000	5080000
chrX	5080000	5090000
chrX	5090000	5100000
chrX	5100000	5110000
chrX	5110000	5120000
chrX	5120000	5130000
chrX	5130000	5140000
chrX	5140000	5150000
chrX	5150000	5160000
chrX	5160000	5170000
chrX	5170000	5180000
chrX	5180000	5190000
chrX	5190000	5200000
chrX	5200000	5210000
chrX	5210000	5220000
chrX	5220000	5230000
chrX	5230000	5240000
chrX	5240000	5250000
chrX	5250000	5260000
chrX	5260000	5270000
chrX	5270000	5280000
chrX	5280000	5290000
chrX	5290000	5300000
chrX	5300000	5310000
chrX	5310000	5320000
chrX	5320000	5330000
chrX	5330000	5340000
chrX	5340000	5350000
chrX	5350000	5360000
chrX	5360000	5370000
chrX	5370000	5380000
chrX	5380000	5390000
chrX	5390000	5400000
chrX	5400000	5410000
chrX	5410000	5420000
chrX	5420000	5430000
chrX	5430000	5440000
chrX	5440000	5450000
chrX	5450000	5460000
chrX	5460000	5470000
chrX	5470000	5480000
chrX	5480000	5490000
chrX	5490000	5500000
chrX	5500000	5510000
chrX	5510000	5520000
chrX	5520000	5530000
chrX	5530000	5540000
chrX	5540000	5550000
chrX	5550000	5560000
chrX	5560000	5570000
chrX	5570000	5580000
chrX	5580000	5590000
chrX	5590000	5600000
chrX	5600000	5610000
chrX	5610000	5620000
chrX	5620000	5630000
chrX	5630000	5640000
chrX	5640000	5650000
chrX	5650000	5660000
chrX	5660000	5670000
chrX	5670000	5680000
chrX	5680000	5690000
chrX	5690000	5700000
chrX	5700000	5710000
chrX	5710000	5720000
chrX	5720000	5730000
chrX	5730000	5740000
chrX	5740000	5750000
chrX	5750000	5760000
chrX	5760000	5770000
chrX	5770000	5780000
chrX	5780000	5790000
chrX	5790000	5800000
chrX	5800000	5810000
chrX	5810000	5820000
chrX	5820000	5830000
chrX	5830000	5840000
chrX	5840000	5850000
chrX	5850000	5860000
chrX	5860000	5870000
chrX	5870000	5880000
chrX	5880000	5890000
chrX	5890000	5900000
chrX	5900000	5910000
chrX	5910000	5920000
chrX	5920000	5930000
chrX	5930000	5940000
chrX	5940000	5950000
chrX	5950000	5960000
chrX	5960000	5970000
chrX	5970000	5980000
chrX	5980000	5990000
chrX	5990000	6000000
chrX	6000000	6010000
chrX	6010000	6020000
chrX	6020000	6030000
chrX	6030000	6040000
chrX	6040000	6050000
chrX	6050000	6060000
chrX	6060000	6070000
chrX	6070000	6080000
chrX	6080000	6090000
chrX	6090000	6100000
chrX	6100000	6110000
chrX	6110000	6120000
chrX	6120000	6130000
chrX	6130000	6140000
